time_s,t_fitts,mode,max_probs,x_h_X,x_h_Y,x_h_Z,x_ref_X,x_ref_Y,x_ref_Z,x_d_X,x_d_Y,x_d_Z,x_r_X,x_r_Y,x_r_Z,F_h_X,F_h_Y,F_h_Z,F_r_X,F_r_Y,F_r_Z,theta_deg
0.0,0.0,FOLLOWER,0.3333333333333333,0.12213689855521606,-1.2599156228657624e-05,0.006588971791437798,0.12213689855521606,-1.2599156228657624e-05,0.006588971791437798,0.12213689855521606,-1.2599156228657624e-05,0.006588971791437798,0.12213689855521606,-1.2599156228657624e-05,0.006588971791437798,0.0,0.0,0.0,0.0,0.0,0.0,90.0
0.06282722513089005,0.0,FOLLOWER,0.352755847159284,0.12389591222454623,0.00021381697121927205,0.007874690963538718,0.13659482184841196,0.003900154051895477,0.01184656156652493,0.13694541806773955,0.003945281977654159,0.012102823521002655,0.13677162635901483,0.0036801425110835925,0.011859807739518427,0.26385205039952464,0.03396241911718945,0.19285787581513797,2.8240585681588013,3.0059175811684185,2.879641201570797,31.941213853450652
0.1256544502617801,0.0,FOLLOWER,0.3632463542580057,0.12517851048649442,0.0004325108861553208,0.007272265582730299,0.13777059918205084,0.004085585730376207,0.01111800102308362,0.13605828027648215,0.003515305504527589,0.01064099412741971,0.13623657928282512,0.0036339090182507207,0.010873494311499693,-1.7389673808780606,-0.48714474373924077,-0.6881313235182193,-1.6727283594233455,-1.9547204281679624,-2.5703711775661575,36.77176264307364
0.18848167539267013,0.0,FOLLOWER,0.3739729460254098,0.12605497574055344,0.0006206555991231796,0.005484513904547285,0.1387682970761689,0.004271334511350977,0.009031536810390303,0.1333331234364613,0.002635238479845792,0.006789958701858324,0.13345014262125754,0.0028400663082538253,0.006982111673320294,-1.5272405313407524,-0.4519880128691312,-0.8083470610428612,-1.3349200987611045,-2.152276782417032,-2.2002889054907313,36.92841116304266
0.2513089005235602,0.0,FOLLOWER,0.38464054020774696,0.12659348198990567,0.000701229916136022,0.003402807328453583,0.13951119838715897,0.004369978457093526,0.006614026149745406,0.13154044965390171,0.0019778011485309223,0.0029598405655831975,0.13168058308907557,0.002155001529328537,0.0031577041127813384,-1.0284990947027812,-0.3208254588176705,-0.5368956517300066,-1.456969942552258,-1.604475549795484,-2.343893308190116,31.636637017751244
0.31413612565445026,0.0,FOLLOWER,0.3851617790130631,0.126860940373994,0.0007592998767195053,0.0014092383113835027,0.13998848038646367,0.004457141825475852,0.004359457463433511,0.131202649755511,0.001821467232473506,0.0002970355673965995,0.13121227336981597,0.0018821487369854626,0.0005299486698204616,-0.7229464072622344,-0.20935524789135473,-0.26226987020967535,0.8628687190138459,-0.17066922654099553,-2.626429991727272,87.38411814489093
0.37696335078534027,0.0,FOLLOWER,0.38483274173142396,0.12696041688054674,0.0007842899611824021,3.5904984122963657e-05,0.14020555339937957,0.0045085660533612515,0.0029178288365189348,0.13164241392522796,0.001981818283340041,-0.0006956191458962631,0.1314336866107449,0.001922703063004267,-0.0004624923196442582,-0.6377784733903852,-0.16467881637045906,-0.07410655285462468,2.7443638034851987,0.922381098546559,-2.371780071515324,134.09931080736698
0.43979057591623033,0.0,FOLLOWER,0.38445015310933195,0.12702783877387583,0.0010672037191247674,2.242329134139639e-09,0.14016762717136724,0.004791957397040081,0.00308554351754034,0.13211364353010022,0.002536329736983616,0.00041644045456496045,0.1318691066310146,0.0023393868942904444,0.0001783693578082443,-0.6608771755303597,-0.12832490158192494,0.06937418429600885,2.5257216656389327,2.2132494427623954,2.871942035423044,125.90886230715047
0.5026178010471204,0.0,FOLLOWER,0.3850960332349985,0.12703458211041727,0.002079764834030467,0.0005658074459929386,0.13995684667669195,0.005786473135491854,0.003975050989294265,0.1322766216785059,0.003938397568143117,0.0022916097757608254,0.13211598757412008,0.003652458234160527,0.0020186715436577318,-0.7251786780895983,-0.03894330903899659,0.058115713227704154,1.3513298854513252,3.0028683059332706,2.8793481312139115,106.95907510949361
0.5654450261780104,0.0,FOLLOWER,0.38796063919707563,0.12680261529414097,0.004121145427850659,0.0017879695539000358,0.1394200911854764,0.007803023730643566,0.00558021950122381,0.1318434755063453,0.0065335509660137455,0.004546164833447754,0.13189438185899438,0.006259938468398117,0.004269521433081892,-0.797005841996866,0.07030307905351985,-0.0346052984636544,-0.9893755872888434,2.9438144494370677,2.966241672268282,74.95361317081597
0.6282722513089005,0.0,FOLLOWER,0.3935241741936392,0.12611290004322356,0.007082351543199304,0.003963781125259856,0.13834557500251207,0.010747759430695947,0.008189744767973059,0.13061904461536067,0.010142683713870629,0.007474266911504155,0.1308098752417183,0.009885690064574341,0.00719793366619496,-0.8672222723656225,0.12336196122017806,-0.04586104617330536,-2.0885275703026434,2.8830390809411175,3.025835395459115,60.33863364348985
0.6910994764397905,0.0,FOLLOWER,0.40101310915078675,0.1248981066887597,0.010457656593017376,0.006978220806963463,0.13672341860730242,0.01412194964455582,0.011656062869125544,0.1287221851519915,0.01405587301978166,0.011103753504584637,0.12891675168632954,0.013802238366845476,0.010832416237298656,-0.8867652829437911,0.08579497926645514,-0.03295692888472457,-2.111819592103774,2.907499283196824,3.0487373759029057,61.23636328454522
0.7539267015706805,0.0,FOLLOWER,0.4079711573159494,0.12359979526928117,0.013187076023906848,0.01020920193653557,0.13506568195937718,0.016867708613548804,0.015261335935102191,0.1269163320154168,0.016918896042918852,0.014723292569209291,0.12711464274349038,0.01664456930106514,0.014448345119743031,-0.7975434625572569,-0.09227435144079418,-0.09348214511446275,-2.163072551696951,3.0650714281307874,3.1132323584507597,73.01186389073956
0.8167539267015707,0.0,FOLLOWER,0.4116963168625676,0.12264208096026831,0.014849555289454993,0.013423154726718038,0.13379092718590907,0.018541325833822175,0.018724073190409835,0.12580600997285196,0.018177899507306503,0.01802333982629915,0.1260018312901547,0.017888211236991722,0.017739618625465216,-0.6708842674833105,-0.2692521017415219,-0.15377855895374898,-2.055767726632694,3.0530294412487144,3.1821964612678695,88.9197596289862
0.8795811518324607,0.0,FOLLOWER,0.41037967706802747,0.12221038253099088,0.015516351357400418,0.016832115774748378,0.13302938597944614,0.01919825910055828,0.022287492506513934,0.1255051665204695,0.018094443902261184,0.021381584650252663,0.12559077580658187,0.018033482539749374,0.021096456323286522,-0.5687173138745706,-0.3557789819386957,-0.13612542760752575,-0.6748555368181782,0.23428273632390906,3.188298514343678,93.42359819408861
0.9424083769633508,0.0,FOLLOWER,0.40374500929138357,0.12218950866510575,0.0157423734230726,0.020985650446751037,0.13258406610359807,0.019397028896926738,0.026606770872643903,0.12566865168946845,0.017564645408539963,0.025702337262127128,0.12559569594830294,0.01768538028660411,0.02543261426570878,-0.5101900712214182,-0.3436663675015158,-0.016620881480322765,0.9846837356968456,-1.3747880633688396,3.0947747782047825,92.14812759234192
1.0052356020942408,0.0,FOLLOWER,0.3987601616783503,0.12234710865651693,0.016081921525598453,0.026332421759347826,0.13217084293660897,0.019712435514353754,0.032232265894097764,0.1258535823605553,0.017461235559256327,0.03169079953007007,0.12573906870432672,0.017493142077250372,0.031449244560188425,-0.4872880937679014,-0.24051881415084847,0.1349711240458568,1.1480296632165143,0.054231654721287936,2.9499509291469157,95.64296793087362
1.068062827225131,0.0,FOLLOWER,0.41815435735873163,0.12241253999975404,0.01683084666578292,0.03295631063738869,0.1315367410913699,0.020467738848009898,0.03928109893434102,0.1256880951508967,0.018252252381502524,0.039375921527869256,0.1256840173397749,0.018015220689159922,0.039161522952128026,-0.498979305685901,-0.09934431172011812,0.22605991158004024,-0.26513721886362696,2.8508348681138442,2.843802081833526,77.35143168735702
1.1308900523560208,0.0,FOLLOWER,0.43932840862553574,0.12247790494303482,0.01802676732668503,0.040287914881764295,0.13084604032830327,0.021716565042402713,0.04707901597487232,0.12534117107977588,0.019912186942372487,0.047750331532396315,0.1254212787544347,0.019625675870238873,0.04754377246857325,-0.4809168595110144,0.0017319956287660185,0.16895878944544024,-1.0209837216090105,3.015667946013086,2.871846073966396,63.31670428307568
1.193717277486911,0.0,FOLLOWER,0.4684789445437368,0.12252798380410622,0.019847028397274764,0.047856130687422914,0.13015280041402125,0.02364816956885374,0.055044965235162946,0.12495919568963207,0.02239929225617728,0.05593906511637809,0.12506771109507073,0.022123715823690514,0.05572239893267558,-0.4339942425492731,0.03320287905538375,0.04685373282744994,-1.1751109747934154,2.967223191883662,2.9898456621796203,66.98193461772684
1.256544502617801,0.0,FOLLOWER,0.502792620041973,0.12252549691720929,0.02231057363752551,0.055072133180656686,0.12950192810109334,0.02628862833666812,0.06247383737296822,0.12465250953695077,0.025534778503186476,0.06314610102685322,0.1247486373157769,0.025266499104177907,0.06290721032989821,-0.38133212667921523,0.02802867207524918,-0.09753986280283435,-0.9736743333795289,2.965344169086291,3.1484597995056514,85.16972135366946
1.319371727748691,0.0,FOLLOWER,0.5199661429389861,0.12250079402811366,0.025750210994806136,0.062068274665936785,0.12889366323673287,0.0299736282630505,0.0695215249261932,0.1244262415285032,0.029644436670320285,0.06973393116073959,0.12449980623915285,0.02938708728468266,0.06948091496218092,-0.33717649314948595,0.0725567835942343,-0.12584034959421397,-0.7356567705871114,2.941973227216825,3.217240246843392,88.00001725478289
1.382198952879581,0.0,FOLLOWER,0.49680883226752737,0.12248363489802835,0.030798490515599894,0.06924310722397446,0.1282900652342649,0.03534273750169381,0.07668467772189075,0.12421581970913498,0.03554856917751806,0.07656603123973058,0.12428299480133272,0.03531631477006664,0.0763177724407911,-0.3024257011686751,0.2117104846375853,-0.035671160730969126,-0.7099952214590446,2.8391090565362735,3.1615217624972916,63.897008891093776
1.4450261780104712,0.0,FOLLOWER,0.44827213677123895,0.12243911300241113,0.03813184039280066,0.07540468699529115,0.1277593551133838,0.043067100318168405,0.08261985807434193,0.12405963948665716,0.04412101808060785,0.08222117798085421,0.12411071918949128,0.043929848146907036,0.08196056927230748,-0.2765822698382381,0.4223288434101035,-0.13696281682499256,-0.5447743943096882,2.6592402220678166,3.220142620697856,67.79117969716548
1.507853403141361,0.0,FOLLOWER,0.39057900071481316,0.12239523869223184,0.048522323032111764,0.08022330951672325,0.12732245307928966,0.05391690452409981,0.08696132179333332,0.12395791601556996,0.05625620675624133,0.08610738203705984,0.12398890034807289,0.056120940868990284,0.08582127607889871,-0.257322074588915,0.6888712327807092,-0.26058896333763376,-0.33904819803563163,2.417442094624815,3.3195529098355547,73.9735509066083
1.5706806282722512,0.0,FOLLOWER,0.3483200439294859,0.12253711709807627,0.06187315480249947,0.08410723328800959,0.12709785448548352,0.067794236306287,0.09020801878717952,0.12405323229206426,0.07172058900530283,0.0888477785007105,0.12401287602766832,0.07163685315198833,0.08854670646180351,-0.21776748749949282,0.8628320900263778,-0.2571064186333676,0.4994536933294268,2.23962126016931,3.330740582554187,75.03749666113539
1.6335078534031413,0.0,FOLLOWER,0.36763862790580126,0.12297365172597272,0.07812271561103559,0.0878001043379783,0.12710982299958912,0.08463189976167373,0.09327604410766459,0.12442698263365076,0.09017885778004686,0.09170139112723927,0.12428106576933604,0.09013656867638503,0.09140884313016914,-0.15588364525434065,0.9728793688570901,-0.11199031857378194,1.6485889692825322,2.135201793608147,3.206924669024844,69.41379796931747
1.6963350785340314,0.0,FOLLOWER,0.36013195503607914,0.12360499294925081,0.09560960185152166,0.09265701814374872,0.12718622095627272,0.10276113582435598,0.09781908213397064,0.12492324111456721,0.10947655502402835,0.09668072229674524,0.12472828976388482,0.10943834058957504,0.09642943338902174,-0.10141092301278326,0.8209549762704944,0.18722625203693583,2.0532467880170047,2.26469897807543,2.92531002785746,52.21428001538877
1.7591623036649213,0.0,FOLLOWER,0.36649751109124606,0.12422271617251773,0.11359332423598589,0.09808917918180876,0.1272114870987628,0.12139014917888968,0.10317314573681545,0.12537362248171824,0.12849891310138642,0.10289710192882892,0.12518598971989356,0.12844071790581615,0.10267359274539493,-0.07583603870506342,0.6232475469616284,0.2489618689180531,1.8783521409993225,2.4876812816916862,2.8005344957243734,41.941145460224696
1.8219895287958114,0.0,FOLLOWER,0.38534392666625106,0.12461839430437693,0.13137203423046304,0.10222843611988451,0.12715985822524883,0.13975487990879665,0.10710752870787281,0.1256652828182535,0.14653956732021944,0.10725906840427293,0.1255232117526027,0.14645210587684857,0.10700665755128981,-0.08513931232749378,0.4396974486970323,-0.0667734938265635,1.3108261678445072,2.719192613963397,3.0219657217663047,62.86186469307699
1.8848167539267016,0.0,FOLLOWER,0.40679434355250566,0.12482740901934598,0.14894425078990084,0.10478982708066654,0.1270764314685179,0.15782630169621026,0.10920905135556645,0.1257936180673737,0.1639108127567504,0.10894940098968318,0.1257110092964175,0.1638036611125322,0.10865285103589961,-0.10437040998850719,0.37382173695784116,-0.33252457059348983,0.6615204436505334,2.844341973449086,3.2157770234082186,91.93831799151141
1.9476439790575915,0.0,FOLLOWER,0.4268856900098536,0.12477327560966688,0.1672651094333272,0.10549449559362002,0.126876357801483,0.17656994991878605,0.10912568943274847,0.12565730812368225,0.18213785085217488,0.10789318613140182,0.12567702406655762,0.18204179423831188,0.10808465229957684,-0.14066005301259163,0.5192172481192512,-0.4737533163419384,-0.454672176019465,2.761454885597306,-2.438032231409186,4.379265773421207
2.0104712041884816,0.0,FOLLOWER,0.44180638887192936,0.12434606074920025,0.1878489463956606,0.10582177876653914,0.12629366623227187,0.19757297833252352,0.10864509728731277,0.12497331190690224,0.2033805266296586,0.10655137181305949,0.12516635534895112,0.20333636125132312,0.10678716726608929,-0.19964449760360506,0.8710728236023091,-0.3394310299556544,-2.2280744922271425,2.454990880920965,-2.4464266449288883,29.92281295769857
2.0732984293193715,0.0,FOLLOWER,0.4472852384511525,0.1233148699310734,0.20827062548074957,0.10769644409280149,0.12499826729247734,0.21844144213585737,0.11013747204757,0.1233979989334593,0.22477631725818606,0.10814895044883156,0.12365501332263758,0.22474195615002035,0.10787799160999346,-0.27772281268165777,0.7401396344139666,0.13639152400682988,-2.718565332658042,2.4770545593405946,3.120841807705291,38.83723787741503
2.136125654450262,0.0,FOLLOWER,0.44059658317358824,0.12199684427360512,0.2288213023785895,0.1112060440296123,0.12328325195084078,0.23943880634187842,0.11373814021785916,0.12138559479006943,0.24598496407038475,0.1129931090810844,0.12164097609850838,0.24593933711780305,0.11276841411959297,-0.24872535735486895,0.6119019342853721,0.49920786294282565,-2.736593110990757,2.5826429986845354,2.597855370887215,19.983665498520846
2.1989528795811517,0.0,FOLLOWER,0.42339411446100655,0.12075223775575485,0.24813187505622097,0.11552860684841312,0.12160551511388316,0.2591458670843171,0.11842734964049628,0.11964855750962942,0.26528239384816854,0.11917242593501289,0.11991178398187445,0.26519818988909577,0.11897222965899501,-0.1333107514130301,0.32888069076268817,0.4140289093230227,-2.8106143367862098,2.8495050101130874,2.5537978903494425,23.778727919671795
2.2617801047120416,0.0,FOLLOWER,0.40007090422020397,0.11997876769577108,0.26531083093200775,0.11954215228204966,0.1204807550903586,0.27660650193642833,0.12276081758656734,0.11883369975163605,0.281591274925076,0.12423114007397594,0.11907076450870467,0.28145011757088617,0.12400232802640725,0.01004755708449434,0.016896156436796428,0.0854883934581975,-2.388731645123767,3.1700055962284095,2.8240971631030005,50.642159464423486
2.324607329842932,0.0,FOLLOWER,0.3757026700819778,0.11966033891218475,0.28247154022604326,0.12175301418298744,0.11997278627959104,0.293945464213744,0.1248668478576043,0.11889880831729167,0.29773506304159053,0.12584572822526585,0.1189369180232707,0.29758496584363714,0.12556106074517256,0.08843616052201173,0.1532133982735634,-0.33739707651297135,-0.03063252301387792,3.1381976171232204,3.0829399328006883,109.59513416451627
2.387434554973822,0.0,FOLLOWER,0.35486827659100467,0.11958668509478672,0.3013029280361941,0.12240294447025594,0.11982344326175129,0.31294268734767794,0.12500665427460303,0.11935070541179885,0.31643954902457505,0.12471559191406444,0.11922451419076818,0.3163381771891713,0.12491605848030474,0.09746506072740371,0.5576943288835401,-0.47371744123749293,1.4525583786061205,2.7972271380977576,-2.492246594540284,13.667958787442808
2.4502617801047117,0.0,FOLLOWER,0.35718927597801164,0.11953846719473109,0.3198757112214249,0.12210570673969148,0.11978725651788028,0.3316869359072502,0.12399200569946629,0.1197332638375286,0.3355191617352819,0.12244126535013547,0.11959400246739532,0.3354375067134448,0.12267379708515677,0.04709295059443577,0.5306301048380396,-0.4215527610919881,1.2979490984013609,2.71316618776722,-2.500398212415419,15.94149793065675
2.513089005235602,0.0,FOLLOWER,0.3674256596931199,0.11954250321662874,0.34226464723071426,0.12173861523057378,0.11973586590510646,0.35433953269665125,0.1229444636288424,0.11984184524427066,0.35924384790172487,0.1208301607957632,0.11977827504989925,0.35923373478191617,0.12107990742898077,-0.0077248876149876855,1.0240710775904187,-0.14027727818744923,0.38101731298222064,2.286563973199918,-2.632568446532823,41.68089083196861
2.575916230366492,0.0,FOLLOWER,0.37779481678698745,0.11960466940083583,0.3687405779336868,0.12143339505316776,0.11964947984902366,0.3812394044433242,0.12209773973310506,0.11973630384583919,0.38814525400358524,0.12023644397589425,0.11975785080609457,0.3882246454161864,0.120429808162272,-0.026040847359513203,1.4260264727655958,0.053023143628048997,-0.4251274742019727,1.8792130460493066,-1.7034404857007779,44.88723189650661
2.638743455497382,0.0,FOLLOWER,0.3879538137392559,0.11977439664728397,0.3984187847335564,0.12114244200133786,0.11959753074328563,0.4114875706578987,0.12141188652125698,0.11964106022905166,0.4207007388878233,0.12021558094647165,0.11967770180212446,0.4208381474485429,0.12027377617461557,0.0024818761784103915,1.5291208976055015,0.1068950758598794,-0.37294456582707,1.7157533276712325,-0.3159060264624219,18.789243729091076
2.701570680628272,0.0,FOLLOWER,0.3971007356798335,0.12038615558064603,0.43017220074333296,0.12085184972086245,0.11995406762127975,0.4438812798529257,0.1208354954283223,0.12011919494491578,0.45490112322533227,0.12029455339010058,0.11997516721496321,0.4550528465590047,0.12029558173209207,0.10626806677823467,1.400107994218505,0.08671103193703192,1.8269904820735658,1.815261541182917,-0.045247955065615936,41.07461916875608
2.764397905759162,0.0,FOLLOWER,0.4046585691030426,0.12195873934502002,0.4607833792306505,0.12102302966071578,0.12129596064228089,0.47507431435634584,0.12087405082136059,0.12194546943871548,0.48653676269004614,0.12085525684706268,0.12168761327057445,0.486630087112377,0.12069442787381511,0.2975358195085223,0.8595799007468707,0.10911718929355677,2.7476554710665364,2.316988504996411,1.7689565566875876,35.11072757925936
2.827225130890052,0.0,FOLLOWER,0.4103665348747574,0.12416058242320784,0.4852846743680118,0.12137150607908273,0.1233819826114039,0.4999149360789057,0.12118374948759351,0.12477344311528796,0.5094663696593129,0.12154461558290341,0.12453315182066219,0.5093983467634166,0.12133283442838111,0.3709453728950075,-0.20181191165477563,0.101561730790143,2.637738040910966,3.320220164095364,2.1595609380837555,75.20695789646231
2.8900523560209423,0.0,FOLLOWER,0.41450268043371014,0.12620765048304095,0.5061279679828624,0.12174120370358796,0.12536469149827523,0.5208401386486556,0.12154981148574846,0.1273124312874707,0.5269431532989267,0.1221072309752072,0.12706710097041501,0.5267615316266635,0.12191043416451539,0.2511747993568139,-0.49055681708312093,0.06125539128102736,2.7083584054240184,3.808354504764035,1.9238431010724388,112.44870882590014
2.9528795811518322,0.0,FOLLOWER,0.41750185900629816,0.12757932107281775,0.5248199503474344,0.12203136265853305,0.12667141282082833,0.5394446598937028,0.1218290529401429,0.1286676733656948,0.5424360808163144,0.12239671732425983,0.1284098491270273,0.5422275442998166,0.12226366875450692,0.07683301536040993,-0.29123719188435815,0.018139274102649955,2.7163297345811754,3.7549850230800677,1.1902749669304347,126.7212897917604
3.015706806282722,0.0,FOLLOWER,0.4197133037396098,0.12816551397351436,0.5433368205621323,0.12222989216530673,0.12714905730340242,0.5578100191352928,0.12199131619090932,0.12874022466202428,0.5592423368457953,0.12244673278633872,0.128668084729971,0.5590769159436544,0.12239744711711804,-0.036650273026940516,0.16639143934735756,-0.0050664883800281835,0.32509225767660066,3.3172113118582365,0.33303663102719083,19.461027473636385
3.0785340314136125,0.0,FOLLOWER,0.4218326460697759,0.12793958307712092,0.5628095476790688,0.12220444201802567,0.1267601737623706,0.5771430893185923,0.12188310410837415,0.12771317834198043,0.5787085682313241,0.12216463286384237,0.1279514717957803,0.5786108643329086,0.12224580878954486,-0.10927524792751081,0.5598947603121573,-0.028950764863855394,-2.7055074627592264,2.8330022366356395,-1.0403626835626891,34.325383955108094
3.1413612565445024,0.0,FOLLOWER,0.4242680387788341,0.1271976679217643,0.5835378433788344,0.12218382865892327,0.1258079055771476,0.597793640214987,0.12178093254840888,0.12612916613409317,0.6005150971286818,0.12191484247336679,0.12639790641856113,0.6004702460633989,0.12201511168801864,-0.11307058110240353,0.7390468568888642,-0.00929701959323792,-2.8190101102764973,2.5319469943260726,-1.00735085897365,41.38995769215703
3.2041884816753927,0.0,FOLLOWER,0.42705519099051287,0.12616641986958302,0.6032944444256467,0.12234003032092847,0.12456023656914052,0.6175108253768331,0.12190287218534308,0.12449031187332499,0.6211586286127778,0.12202269427217244,0.1247634955868463,0.6210980069668182,0.12200960939204017,-0.03472298234671739,0.4236297543371681,0.04873779493647437,-2.8776723184891915,2.702165216355002,0.4093067134639211,41.859691526213986
3.2670157068062826,0.0,FOLLOWER,0.4299811334570635,0.12510017603721676,0.6215552269376062,0.1228506875047155,0.12329346399328958,0.6357356985780711,0.12246067229013893,0.1231657972515442,0.6393017522254695,0.12275961513816044,0.12344334045344042,0.6391880799068006,0.12255080327191306,0.05050206755557035,0.06858299561821046,0.12616171690130046,-2.8936418781748388,3.040464001752938,2.406380513691266,60.20220096576593
3.3298429319371725,0.0,FOLLOWER,0.4328284998147877,0.12431225852652159,0.6376525549756662,0.12349678029897598,0.12236473410100472,0.6517688369170802,0.12318694908876958,0.12246493205946353,0.6542860000317334,0.12376748843256238,0.12270574131014446,0.6541103171493093,0.1235151520414581,0.13033771096217436,-0.23032873967016032,0.1418965540594383,-2.4060355316659616,3.3829387737452956,2.635290047214393,119.13302815198311
3.392670157068063,0.0,FOLLOWER,0.4352662108729036,0.12420230234224583,0.6515966454078962,0.12422309982400266,0.12220566568237029,0.6655910768806865,0.1239948391607191,0.12275790609851396,0.666565008297339,0.12479044375176843,0.12272980004884032,0.6663411768975299,0.12453605142757629,0.2244841548152056,-0.37705076121197223,0.1061921673816836,0.7795329653265326,3.586558789067919,2.6207776050220675,116.20120117409755
3.4554973821989527,0.0,FOLLOWER,0.4372315739541792,0.1241841829060997,0.6651135166696688,0.12490219169288241,0.12218093675536636,0.6789516330118578,0.12472156712932425,0.12322183681761853,0.6787106098337752,0.12556789964411322,0.12308777175699036,0.6784876414590555,0.12533227297422356,0.2181574285889068,-0.18414903417917072,0.05492103979591878,1.4578585078635915,3.4669541359748712,2.3786594612909373,98.43411129489132
3.5183246073298426,0.0,FOLLOWER,0.439127936237922,0.12333585054216224,0.6812251342186587,0.12523053447611102,0.12127953863286652,0.6949694490834929,0.12500820083066294,0.12246695059613089,0.694826348935638,0.1257107545326251,0.12267702334216524,0.6946790298540282,0.12561244512928318,0.037211817775782696,0.41062391394048325,-0.015260774716881198,-2.733369288019471,2.9392564941014587,0.7216878308741453,49.43553499036203
3.581151832460733,0.0,FOLLOWER,0.44140599180176815,0.12129130816319214,0.7014205155809708,0.12541829710245986,0.11907182368889747,0.7152157169016747,0.1251105492326154,0.11979702716804345,0.7168257611234122,0.12556744081910387,0.12006312732097325,0.7167909843355175,0.12558911442313156,-0.2078572768459644,1.0112228590413996,-0.029122204023498965,-2.8722511864261078,2.310246207300646,-0.4157837847596866,39.75339692868288
3.643979057591623,0.0,FOLLOWER,0.44427469047645396,0.11848553993978146,0.7271385697553113,0.1256335543556308,0.11599448960403055,0.7411647669235576,0.12523604975800942,0.11593899338979531,0.7458442551208131,0.12550784576018406,0.11618321989581516,0.7459321730358732,0.12552959830547583,-0.23663810717876876,1.5521378129690788,0.006665989874887757,-2.77614387173613,1.7218460683838708,-0.1411157305597342,49.5828328678966
3.706806282722513,0.0,FOLLOWER,0.4473390529845795,0.11566360943983976,0.7570843887756645,0.12621257454145685,0.11285470903473757,0.7714871723664078,0.12579413772031273,0.11228526665397762,0.7795600804259922,0.12609616389837225,0.11253719362373288,0.7797239120883002,0.12591982913319166,-0.07794156839631,1.6728323609686957,0.10244643539715215,-2.886211423125509,1.5110743636065906,2.1635373538098603,63.043804014631725
3.769633507853403,0.0,FOLLOWER,0.4499888173041288,0.11269136469617037,0.7888483856252592,0.12586353189506677,0.1096055772350089,0.803689936877531,0.1252773908116847,0.10897947371731373,0.8142060073770327,0.12559828167419573,0.10924632669996799,0.8143696508043945,0.1257236738438405,0.02312566086562426,1.3686710305438499,-0.008444585718733744,-3.0098274577185586,1.7544485564038967,-1.8008764104105417,64.07743150578834
3.832460732984293,0.0,FOLLOWER,0.4511382829436396,0.10910090968535625,0.8202434860773297,0.12333961947845455,0.10582284466584273,0.835491787053649,0.1222205783361137,0.10530815249011238,0.8467418657298866,0.12199437449864219,0.10557481738331999,0.8468464858739613,0.12224024717106274,-0.021812552191760592,0.8810752909402753,-0.3576081548078931,-3.0206414567870934,2.2674457211009305,-2.739907235243472,46.704220485126854
3.895287958115183,0.0,FOLLOWER,0.4491834444109259,0.10381598997014338,0.8492442896900598,0.11799237280560751,0.1003796479887541,0.8647997532837637,0.11588861278451235,0.0996395678194434,0.8750318825221843,0.11440530689210537,0.09987431525178689,0.8750450958532179,0.11458875033335808,-0.26382411197649125,0.35967057241478306,-0.6371811548182851,-2.83729495036683,2.8621740871432775,-2.434378652477821,24.622973960437374
